session_ts,headline_count,sent_compound_mean
2016-01-05 00:00:00+00:00,5,0.1482
2016-01-06 00:00:00+00:00,5,0.07224
2016-01-07 00:00:00+00:00,3,0.1998
2016-01-08 00:00:00+00:00,7,-0.0010285714285714262
2016-01-11 00:00:00+00:00,3,0.23343333333333335
2016-01-12 00:00:00+00:00,5,0.15356
2016-01-13 00:00:00+00:00,3,0.042666666666666665
2016-01-14 00:00:00+00:00,3,-0.2423
2016-01-15 00:00:00+00:00,13,0.2060307692307692
2016-01-19 00:00:00+00:00,1,0.0
2016-01-20 00:00:00+00:00,3,-0.043833333333333314
2016-01-21 00:00:00+00:00,6,0.32243333333333335
2016-01-22 00:00:00+00:00,4,0.1101
2016-01-25 00:00:00+00:00,3,0.06743333333333333
2016-01-26 00:00:00+00:00,8,0.17222500000000002
2016-01-27 00:00:00+00:00,2,0.36345
2016-01-28 00:00:00+00:00,6,0.006249999999999996
2016-01-29 00:00:00+00:00,14,0.2957142857142857
2016-02-01 00:00:00+00:00,15,0.22360666666666665
2016-02-02 00:00:00+00:00,8,-0.0001875000000000071
2016-02-03 00:00:00+00:00,1,0.0
2016-02-04 00:00:00+00:00,4,0.53005
2016-02-05 00:00:00+00:00,17,0.5123294117647059
2016-02-08 00:00:00+00:00,7,0.23064285714285715
2016-02-09 00:00:00+00:00,11,0.08540000000000002
2016-02-10 00:00:00+00:00,1,0.0
2016-02-11 00:00:00+00:00,3,0.12040000000000001
2016-02-12 00:00:00+00:00,4,0.02439999999999999
2016-02-16 00:00:00+00:00,2,0.0
2016-02-17 00:00:00+00:00,3,0.19063333333333332
2016-02-18 00:00:00+00:00,3,0.4022333333333334
2016-02-19 00:00:00+00:00,10,0.06904
2016-02-22 00:00:00+00:00,1,0.0
2016-02-23 00:00:00+00:00,5,-0.05500000000000001
2016-02-24 00:00:00+00:00,2,0.28595
2016-02-25 00:00:00+00:00,2,0.0
2016-02-26 00:00:00+00:00,1,0.0
2016-03-01 00:00:00+00:00,4,0.085
2016-03-02 00:00:00+00:00,3,0.022266666666666674
2016-03-03 00:00:00+00:00,5,0.07224
2016-03-04 00:00:00+00:00,7,0.22177142857142856
2016-03-07 00:00:00+00:00,4,0.07955
2016-03-08 00:00:00+00:00,3,0.3246
2016-03-09 00:00:00+00:00,4,0.038275
2016-03-10 00:00:00+00:00,4,-0.157575
2016-03-11 00:00:00+00:00,3,0.0
2016-03-14 00:00:00+00:00,3,0.0593
2016-03-15 00:00:00+00:00,4,-0.1784
2016-03-16 00:00:00+00:00,3,0.42029999999999995
2016-03-17 00:00:00+00:00,10,-0.21434000000000003
2016-03-18 00:00:00+00:00,9,0.03462222222222222
2016-03-21 00:00:00+00:00,4,-0.10977500000000001
2016-03-22 00:00:00+00:00,1,0.6808
2016-03-23 00:00:00+00:00,2,0.12290000000000001
2016-03-24 00:00:00+00:00,6,0.16063333333333332
2016-03-28 00:00:00+00:00,6,0.26948333333333335
2016-03-29 00:00:00+00:00,4,-0.142975
2016-03-30 00:00:00+00:00,1,0.0
2016-03-31 00:00:00+00:00,10,-0.03323000000000001
2016-04-01 00:00:00+00:00,5,0.02629999999999999
2016-04-04 00:00:00+00:00,4,0.0
2016-04-05 00:00:00+00:00,2,0.401
2016-04-06 00:00:00+00:00,1,-0.128
2016-04-07 00:00:00+00:00,4,0.1101
2016-04-08 00:00:00+00:00,10,0.09470999999999999
2016-04-11 00:00:00+00:00,3,0.0
2016-04-12 00:00:00+00:00,11,0.02288181818181818
2016-04-13 00:00:00+00:00,1,0.0
2016-04-14 00:00:00+00:00,4,-0.03515
2016-04-15 00:00:00+00:00,4,0.125
2016-04-18 00:00:00+00:00,11,0.12074545454545453
2016-04-19 00:00:00+00:00,3,0.0
2016-04-20 00:00:00+00:00,5,-0.06095999999999999
2016-04-21 00:00:00+00:00,6,-0.08595000000000001
2016-04-22 00:00:00+00:00,5,-0.16076
2016-04-25 00:00:00+00:00,4,-0.042974999999999985
2016-04-26 00:00:00+00:00,3,0.03423333333333333
2016-04-27 00:00:00+00:00,5,0.38151999999999997
2016-04-28 00:00:00+00:00,7,0.008414285714285716
2016-04-29 00:00:00+00:00,4,0.428725
2016-05-02 00:00:00+00:00,1,0.1531
2016-05-03 00:00:00+00:00,4,0.218725
2016-05-04 00:00:00+00:00,10,0.05932999999999998
2016-05-05 00:00:00+00:00,7,0.09525714285714286
2016-05-06 00:00:00+00:00,14,-0.16445714285714286
2016-05-10 00:00:00+00:00,2,0.0
2016-05-11 00:00:00+00:00,2,-0.31245
2016-05-12 00:00:00+00:00,1,0.0
2016-05-13 00:00:00+00:00,12,0.16656666666666667
2016-05-16 00:00:00+00:00,5,0.11783999999999999
2016-05-17 00:00:00+00:00,3,0.0
2016-05-18 00:00:00+00:00,4,0.10560000000000001
2016-05-19 00:00:00+00:00,2,-0.12519999999999998
2016-05-20 00:00:00+00:00,7,0.4127714285714285
2016-05-23 00:00:00+00:00,3,0.15293333333333334
2016-05-24 00:00:00+00:00,2,0.0
2016-05-25 00:00:00+00:00,2,-0.23835
2016-05-26 00:00:00+00:00,3,0.19433333333333333
2016-05-27 00:00:00+00:00,6,0.04933333333333333
2016-05-31 00:00:00+00:00,8,0.25498750000000003
2016-06-01 00:00:00+00:00,3,0.3665
2016-06-02 00:00:00+00:00,13,-0.18175384615384615
2016-06-03 00:00:00+00:00,6,-0.3716
2016-06-06 00:00:00+00:00,5,-0.11148
2016-06-09 00:00:00+00:00,1,0.0
2016-06-10 00:00:00+00:00,2,-0.3404
2016-06-13 00:00:00+00:00,1,0.2716
2016-06-15 00:00:00+00:00,2,0.36755
2016-06-16 00:00:00+00:00,3,0.15846666666666667
2016-06-17 00:00:00+00:00,2,-0.17
2016-06-20 00:00:00+00:00,3,0.0
2016-06-21 00:00:00+00:00,1,0.4404
2016-06-22 00:00:00+00:00,3,0.0
2016-06-23 00:00:00+00:00,1,-0.5574
2016-06-24 00:00:00+00:00,2,0.3592
2016-06-27 00:00:00+00:00,20,-0.012889999999999999
2016-06-28 00:00:00+00:00,3,0.14366666666666666
2016-06-29 00:00:00+00:00,20,0.072235
2016-06-30 00:00:00+00:00,9,0.044466666666666675
2016-07-01 00:00:00+00:00,16,0.105675
2016-07-05 00:00:00+00:00,4,0.25995
2016-07-06 00:00:00+00:00,2,0.0
2016-07-07 00:00:00+00:00,8,0.23175
2016-07-08 00:00:00+00:00,11,0.1786727272727273
2016-07-11 00:00:00+00:00,3,0.04753333333333334
2016-07-12 00:00:00+00:00,2,-0.2787
2016-07-13 00:00:00+00:00,2,0.35
2016-07-14 00:00:00+00:00,3,0.0
2016-07-15 00:00:00+00:00,1,0.0772
2016-07-18 00:00:00+00:00,2,0.32985
2016-07-19 00:00:00+00:00,3,0.243
2016-07-20 00:00:00+00:00,1,0.2263
2016-07-21 00:00:00+00:00,3,0.0
2016-07-22 00:00:00+00:00,6,0.17373333333333332
2016-07-25 00:00:00+00:00,6,0.17661666666666664
2016-07-26 00:00:00+00:00,2,-0.1806
2016-07-27 00:00:00+00:00,10,0.08191000000000001
2016-07-28 00:00:00+00:00,11,0.07972727272727273
2016-07-29 00:00:00+00:00,4,-0.07755
2016-08-02 00:00:00+00:00,3,-0.2104
2016-08-03 00:00:00+00:00,2,0.39225
2016-08-04 00:00:00+00:00,1,0.0
2016-08-05 00:00:00+00:00,9,-0.06257777777777777
2016-08-08 00:00:00+00:00,6,0.16085
2016-08-09 00:00:00+00:00,2,-0.1591
2016-08-10 00:00:00+00:00,5,0.11046
2016-08-11 00:00:00+00:00,3,-0.0046666666666666705
2016-08-12 00:00:00+00:00,12,0.066825
2016-08-15 00:00:00+00:00,5,0.07224
2016-08-16 00:00:00+00:00,3,0.014566666666666691
2016-08-17 00:00:00+00:00,2,0.26335
2016-08-18 00:00:00+00:00,4,-0.116275
2016-08-19 00:00:00+00:00,5,0.10616
2016-08-22 00:00:00+00:00,4,0.30269999999999997
2016-08-23 00:00:00+00:00,4,0.366325
2016-08-24 00:00:00+00:00,4,0.148375
2016-08-25 00:00:00+00:00,4,0.04955000000000001
2016-08-26 00:00:00+00:00,9,0.26482222222222224
2016-08-29 00:00:00+00:00,5,0.08854
