session_ts,headline_count,sent_compound_mean
2016-02-18 00:00:00+00:00,3,0.3051333333333333
2016-02-19 00:00:00+00:00,5,0.15608
2016-02-22 00:00:00+00:00,5,0.25052
2016-02-23 00:00:00+00:00,1,0.128
2016-02-24 00:00:00+00:00,3,-0.18103333333333335
2016-02-26 00:00:00+00:00,1,0.8543
2016-02-29 00:00:00+00:00,2,0.23835
2016-03-01 00:00:00+00:00,1,0.0
2016-03-02 00:00:00+00:00,2,0.2997
2016-03-03 00:00:00+00:00,2,0.27115
2016-03-04 00:00:00+00:00,5,0.30674
2016-03-07 00:00:00+00:00,1,0.9246
2016-03-08 00:00:00+00:00,1,-0.128
2016-03-10 00:00:00+00:00,1,-0.4019
2016-03-14 00:00:00+00:00,2,-0.2331
2016-03-15 00:00:00+00:00,1,0.0
2016-03-17 00:00:00+00:00,1,0.4939
2016-03-18 00:00:00+00:00,2,-0.07655
2016-03-21 00:00:00+00:00,2,0.14060000000000003
2016-03-22 00:00:00+00:00,3,0.13396666666666665
2016-03-23 00:00:00+00:00,7,0.04228571428571428
2016-03-24 00:00:00+00:00,1,0.0
2016-03-28 00:00:00+00:00,1,0.802
2016-03-30 00:00:00+00:00,4,0.0
2016-03-31 00:00:00+00:00,2,0.0
2016-04-01 00:00:00+00:00,2,0.0
2016-04-04 00:00:00+00:00,4,0.30262500000000003
2016-04-05 00:00:00+00:00,4,0.17809999999999998
2016-04-06 00:00:00+00:00,4,-0.19765
2016-04-07 00:00:00+00:00,3,-0.09866666666666667
2016-04-08 00:00:00+00:00,2,0.31845
2016-04-11 00:00:00+00:00,3,-0.04753333333333335
2016-04-12 00:00:00+00:00,3,-0.1858
2016-04-13 00:00:00+00:00,3,-0.1897333333333333
2016-04-14 00:00:00+00:00,1,0.0
2016-04-15 00:00:00+00:00,2,0.0
2016-04-18 00:00:00+00:00,1,0.5859
2016-04-19 00:00:00+00:00,2,0.29295
2016-04-20 00:00:00+00:00,4,-0.0903
2016-04-21 00:00:00+00:00,1,-0.3612
2016-04-22 00:00:00+00:00,4,0.11482500000000001
2016-04-25 00:00:00+00:00,3,0.20473333333333332
2016-04-26 00:00:00+00:00,2,0.2294
2016-04-28 00:00:00+00:00,1,0.3182
2016-04-29 00:00:00+00:00,2,0.0129
2016-05-03 00:00:00+00:00,1,0.5719
2016-05-04 00:00:00+00:00,3,-0.03423333333333333
2016-05-05 00:00:00+00:00,1,0.2023
2016-05-09 00:00:00+00:00,6,0.03298333333333334
2016-05-11 00:00:00+00:00,7,0.1744857142857143
2016-05-12 00:00:00+00:00,2,0.4063
2016-05-13 00:00:00+00:00,4,0.105225
2016-05-16 00:00:00+00:00,5,-0.027699999999999992
2016-05-17 00:00:00+00:00,2,-0.20095
2016-05-18 00:00:00+00:00,3,-0.03619999999999999
2016-05-19 00:00:00+00:00,5,-0.09878
2016-05-20 00:00:00+00:00,8,0.00965
